FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE_AGGR,Aggregato,BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007),EMPLOYMENT_STATUS,Posizione nella professione,ADJUSTMENT,Correzione,EDITION,Edizione,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione',NOTE_REF_AREA,Territorio (NOTE_REF_AREA),NOTE_DATA_TYPE_AGGR,Aggregato (NOTE_DATA_TYPE_AGGR),NOTE_BRKDW_INDUSTRY_NACE_REV2,Branca di attività economica (ATECO 2007) (NOTE_BRKDW_INDUSTRY_NACE_REV2),NOTE_EMPLOYMENT_STATUS,Posizione nella professione (NOTE_EMPLOYMENT_STATUS),NOTE_ADJUSTMENT,Correzione (NOTE_ADJUSTMENT),NOTE_EDITION,Edizione (NOTE_EDITION),BASE_PER,Anno base,UNIT_MEAS,Unità di misura,UNIT_MULT,Unità di moltiplicazione
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q1,1128647.7,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q2,1125480.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q3,1117884.7,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2009-Q4,1128832.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q1,1149319.7,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q2,1150571.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q3,1162362.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2010-Q4,1163370.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q1,1181362.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q2,1199617.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q3,1191451.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2011-Q4,1201739.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q1,1184491.4,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q2,1180617.7,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q3,1188500.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2012-Q4,1174047.1,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q1,1159079.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q2,1152969,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q3,1156666.4,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2013-Q4,1162268.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q1,1176431.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q2,1171648.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q3,1168704,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2014-Q4,1196597.4,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q1,1194139,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q2,1207904,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q3,1207309.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2015-Q4,1207777.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q1,1244392.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q2,1236602.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q3,1232415.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2016-Q4,1241393.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q1,1259640,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q2,1264006.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q3,1284194.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2017-Q4,1313610.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q1,1304620.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q2,1330864.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q3,1329249.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2018-Q4,1301660.8,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q1,1316206.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q2,1312028.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q3,1326472.9,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2019-Q4,1329153.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q1,1211367,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q2,1059610.7,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q3,1218135.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2020-Q4,1267853.4,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q1,1302633.2,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q2,1346786.5,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
Q,Trimestrale,IT,Italia,HW,Ore lavorate (migliaia),M_N,'Attività professionali, scientifiche e tecniche, amministrazione e servizi di supporto',9,Totale,Y,Dati destagionalizzati,2025M11,Nov-2025,2021-Q3,1385310.6,,,,,,,,,,,CORREZ__Y_N1,Dati destagionalizzati:sono al netto delle fluttuazioni stagionali. I dati destagionalizzati si intendono anche corretti per gli effetti di calendario laddove questi risultano significativi. La correzione per gli effetti di calendario e la destagionalizzazione sono effettuate utilizzando la procedura Tramo–Seats.,,,,,,,,
